"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRKY",55.5837275741239,0.251747950361198,3.5159332926438,0.0716020269462783,NA,NA
"PIGS",319.206058401663,0.251805377244845,0.151766864986918,1.65915911399072,0.0970837339733934,NA
"COX18",118.760021940108,0.251814447638967,0.204882240713208,1.22906918023927,0.21904586926886,NA
"ZNF597",39.7193830124363,0.252066956360543,0.355108653722805,0.709830508825909,0.477809247467254,NA
"ALS2CR12",16.7687956120246,0.2523508310586,0.565525171566329,0.446223870742422,0.655435541593869,NA
"PCCA",194.056330415572,0.253010563846333,0.172609902237553,1.46579402784279,0.142704408563159,NA
"PSTK",18.4801223380107,0.253114954229027,0.534768163881901,0.473317170550424,0.635986913752021,NA
"HIBCH",188.134441903355,0.253179623222393,0.201363965373785,1.25732338828561,0.208636558257985,NA
"CLN8",141.110929466102,0.253228798311045,0.222746227485289,1.13684887582561,0.255601467186005,NA
"TAF5",96.887787485049,0.253595179260053,0.244120157199694,1.0388129442855,0.298891740069544,NA
"DCAF10",314.211703557344,0.253692068618515,0.164123342601199,1.54574032308712,0.122167294671384,NA
"TRMT11",49.0705613466049,0.253981687940558,0.314245537261384,0.808226873017772,0.418959990469647,NA
"KCNAB1",41.4882755259538,0.254542802254697,1.06816435904537,0.23829928428073,0.811648976423336,NA
"ZSWIM3",68.7325149020122,0.254549951538528,0.272619016822799,0.933720451732038,0.350448112453023,NA
"TRIM45",11.4699904875447,0.254634035019065,0.666798909923568,0.381875301878121,0.702553860713349,NA
"FUNDC1",96.5913333450997,0.254816762162517,0.223845501141791,1.13835998875451,0.254970194163957,NA
"SCARA3",24.753150821282,0.255088886210892,0.701659379571099,0.363550881863531,0.716193410879496,NA
"POLR2J2",9.91236424489152,0.255128971137309,1.0643048745141,0.239714180820404,0.810551840727129,NA
"LOC730102",260.77707283611,0.255212590737005,0.169083512282873,1.50938780068656,0.131199708782821,NA
"FAM19A5",15.0631564281525,0.255315233862492,0.777171785952127,0.328518402851824,0.742519732239573,NA
"FAM173B",46.136480787414,0.255323855031095,0.337083645621654,0.757449548049785,0.448780581116617,NA
"UBA7",138.080606712774,0.255366248490086,0.21601649340822,1.18216088253735,0.237141870680687,NA
"GALNT18",117.182732909313,0.256429121262054,0.295123490114693,0.868887533020155,0.384908649191848,NA
"MSL3P1",51.1525155697054,0.257024501833951,0.334001678374656,0.769530569680676,0.441578404148696,NA
"RNFT1",47.5341732279597,0.257215063181682,0.323595634919417,0.794865676249729,0.426691642181423,NA
"RING1",172.806320883742,0.257342156823757,0.200901326952791,1.2809380641086,0.200215421618575,NA
"RAB27A",144.151053592567,0.257836161328867,0.207820269004805,1.24066898076677,0.214728057800984,NA
"ZNF860",42.8625061288608,0.257961854705042,0.333052606752669,0.774537864213773,0.438612785784779,NA
"GPRASP2",16.5087260543242,0.258181552149023,0.549055929260112,0.470228146879206,0.638192026619115,NA
"MTRNR2L1",491.676768230492,0.258216517136184,0.463116662302833,0.557562571495938,0.577143120676097,NA
"CDCA2",353.20999839898,0.258233193126169,0.181936885891403,1.41935590389464,0.155795281396703,NA
"SNHG20",43.4734642273442,0.258330374684403,0.378156892967669,0.683130149121701,0.494524605927425,NA
"SNAPC2",257.87262171188,0.258808651778008,0.154314553978862,1.67714998426824,0.0935131566003946,NA
"LOC284581",10.5310144738756,0.258942617124171,1.20757108776868,0.214432607526765,0.830209715859087,NA
"SNORA18",91.6983854823029,0.259498092929989,0.251239460133276,1.03287155923808,0.301664009984686,NA
"NUP35",79.2511431537988,0.259547420756937,0.27789090945086,0.933990324727889,0.350308883855817,NA
"ANXA2P1",15.4967296394799,0.259678035425807,0.560714113183759,0.463120205680831,0.64327820757183,NA
"TSTD3",32.021850341044,0.259700066843811,0.399294884380274,0.650396679253426,0.515436021780324,NA
"ERCC4",233.712684469677,0.259996027833844,0.168822428644606,1.54005619941158,0.123546655124682,NA
"GSTK1",457.918436970456,0.26032467544096,0.120112784042627,2.16733528837841,0.0302092976169191,NA
"GALT",69.3949908903154,0.260894362145649,0.321082635054746,0.812545848520164,0.416478489577416,NA
"MID2",202.126866172457,0.261068262578859,0.174370904499641,1.49720082790186,0.134341010026928,NA
"CCT6B",9.14844259760819,0.261110521734256,0.729845987489356,0.357761125237486,0.720522085111153,NA
"LOC100506746",28.7315837177596,0.261201707328202,0.418969493904757,0.623438486878426,0.532996413261668,NA
"AMN1",68.2330277709315,0.261410412527807,0.273067222274607,0.957311574601664,0.338410014920389,NA
"SKIDA1",35.7702992758645,0.261447044075097,0.410660056322842,0.636650777327024,0.524352342430526,NA
"ZNF274",119.081507484733,0.261489536474644,0.224163126627125,1.16651449508735,0.243406491523954,NA
"ANKS1B",24.6496536279339,0.261739194562806,0.584506780548443,0.447794967095533,0.654301176002312,NA
"TRIM68",103.347043875219,0.261991596236771,0.248786640933908,1.05307742913082,0.292305506497329,NA
"CCL2",11.1221448488525,0.262390958495357,0.636419935154954,0.412292173769621,0.680125284265091,NA
"FAM84B",490.527758543925,0.26284536859164,0.391462038604873,0.671445357839528,0.50193685805025,NA
"HARBI1",16.1943062752082,0.262923008105465,0.623065524491294,0.421982917960563,0.673037485853853,NA
"AMT",19.9121389646361,0.263395797540379,0.494253669491497,0.532916220554049,0.594091576314719,NA
"CLEC1A",154.77235164608,0.263641335464678,0.253357250303985,1.04059124082044,0.298065298168503,NA
"ZNF419",31.4330333027305,0.26372122901117,0.382903080602073,0.688741465846912,0.490985976838719,NA
"LOC441454",23.9788021084042,0.263903348273755,0.550468042825607,0.479416292577336,0.631642505110894,NA
"SLC18B1",121.874373675788,0.2639546088173,0.340543807372554,0.775097368100234,0.438282126680898,NA
"FAM49B",333.351100924888,0.264110120465753,0.134685662569223,1.96093715862304,0.0498863539813976,NA
"MRM1",20.2594262450076,0.264114106965338,0.551407742570504,0.478981498761903,0.631951790605683,NA
"ABAT",30.778289437812,0.264918190242491,0.397835963855197,0.665898044197218,0.505476270712466,NA
"TSGA10",10.4901712868121,0.26530900106608,0.73033614521493,0.36326971190506,0.716403416531249,NA
"SNORD116-16",59.4391797593907,0.265397734219767,0.415837316250959,0.638224911156359,0.523327283345562,NA
"PCDH19",11.5341332285142,0.265607791646794,0.665402775344423,0.399168445772278,0.689769091765202,NA
"METTL4",96.0619365208206,0.266045740158222,0.230894100034443,1.1522413960276,0.249221891338205,NA
"LINC00176",21.2876117285872,0.266101838358463,0.482494755882929,0.551512394930627,0.58128247219242,NA
"CARD16",82.1412129662633,0.266687272351498,0.305450738463436,0.873094213793896,0.382611727479539,NA
"ZNF584",66.7175871988394,0.266719035333876,0.348701873145909,0.764891317983462,0.444336264222285,NA
"ZNF607",62.0056478102075,0.266828764549413,0.33203178578683,0.80362415880485,0.42161406639967,NA
"PTTG1",485.330019868396,0.266920322821147,0.173947505081345,1.53448779099375,0.124909694561584,NA
"KCTD7",81.1410831618299,0.267106136063513,0.274682615062473,0.97241733337497,0.330842972221462,NA
"CEP162",164.329304728979,0.267315972059628,0.194888734613743,1.37163378165204,0.170177471921051,NA
"NAB1",289.108843233796,0.267370107597111,0.165929573692846,1.61134692054379,0.107104129386509,NA
"ARID5A",51.3410093489821,0.267385847251748,0.306451939050844,0.872521309801162,0.382924048040802,NA
